DEPTH,GR
609.296,14.32
609.449,13.789
609.601,14.516
609.754,14.719
609.906,15.766
610.058,15.25
610.211,15.578
610.363,14.367
610.516,14.594
610.668,14.805
610.82,15.898
610.973,16.531
611.125,17.266
611.278,16.281
611.43,15.844
611.582,13.852
611.735,16.094
611.887,16.828
612.04,18.719
612.192,18.719
612.344,18.313
612.497,17.375
612.649,15.797
612.802,14.625
612.954,15.25
613.106,13.883
613.259,14.836
613.411,14.742
613.564,15.797
613.716,16.094
613.868,15.516
614.021,14.563
614.173,13.945
614.326,13.875
614.478,14.922
614.63,13.641
614.783,13.82
614.935,13.711
615.088,15.82
615.24,16.047
615.392,16.484
615.545,15.75
615.697,17.531
615.85,17.094
616.002,16.656
616.154,15.516
616.307,15.414
616.459,15.734
616.612,16.156
616.764,15.961
616.916,16.266
617.069,15.961
617.221,16.484
617.374,15.438
