DEPTH,GR
447.1416,13.734
447.294,13.039
447.4464,14.938
447.5988,14.227
447.7512,13.5
447.9036,12.305
448.056,13.016
448.2084,13.031
448.3608,12.094
448.5132,10.688
448.6656,10.438
448.818,10.68
448.9704,12.328
449.1228,13.984
449.2752,14.914
449.4276,14.438
449.58,13.719
449.7324,15.156
449.8848,15.875
450.0372,15.875
450.1896,13.961
450.342,16.797
450.4944,14.914
450.6468,13.977
450.7992,9.695
450.9516,11.125
451.104,11.125
451.2564,11.367
451.4088,11.133
451.5612,13.5
451.7136,14.68
451.866,15.148
452.0184,11.602
452.1708,13.242
452.3232,12.016
452.4756,14.609
452.628,14.844
452.7804,13.711
452.9328,13.242
453.0852,10.18
453.2376,13.492
453.39,12.313
453.5424,12.313
453.6948,9
453.8472,11.586
453.9996,11.828
454.152,13.016
454.3044,11.141
454.4568,10.898
454.6092,9.961
454.7616,11.609
454.914,10.891
455.0664,12.305
455.2188,9.711
455.3712,10.664
455.5236,10.898
455.676,11.609
455.8284,12.086
455.9808,11.617
456.1332,11.609
456.2856,11.438
456.438,11.906
456.5904,12.617
456.7428,11.844
456.8952,11.602
457.0476,10.422
457.2,11.359
457.3524,10.648
457.5048,11.836
457.6572,10.656
457.8096,11.844
457.962,13.023
458.1144,13.023
458.2668,13.977
458.4192,12.547
458.5716,14.367
458.724,12.711
458.8764,13.258
459.0288,11.664
459.1812,11.898
459.3336,11.344
459.486,11.594
459.6384,9.938
459.7908,9.469
459.9432,9.695
460.0956,10.883
460.248,11.359
460.4004,12.313
460.5528,14.445
460.7052,15.609
460.8576,12.773
461.01,11.836
461.1624,11.367
461.3148,14.219
461.4672,11.844
461.6196,14.906
461.772,15.125
461.9244,16.297
462.0768,13
462.2292,10.883
462.3816,13.742
462.534,13.75
462.6864,14.93
462.8388,14.898
462.9912,14.875
463.1436,14.398
463.296,10.633
463.4484,8.977
463.6008,9.219
463.7532,11.109
463.9056,12.766
464.058,12.758
464.2104,12.891
464.3628,11.242
464.5152,11.484
464.6676,12.289
464.82,14.656
464.9724,13.469
465.1248,14.398
465.2772,13.438
465.4296,14.844
465.582,12.727
465.7344,12.719
465.8868,12.008
466.0392,11.305
466.1916,12.492
466.344,15.594
466.4964,15.125
466.6488,13.016
466.8012,9.703
466.9536,11.578
467.106,14.164
467.2584,15.32
467.4108,13.188
467.5632,11.781
467.7156,11.57
467.868,13.234
468.0204,14.18
468.1728,13.227
468.3252,13.219
468.4776,12.516
468.63,14.156
468.7824,13.219
468.9348,12.992
469.0872,12.289
469.2396,12.734
469.392,11.313
469.5444,11.305
469.6968,10.148
469.8492,12.273
470.0016,10.617
470.154,11.313
470.3064,9.422
470.4588,10.148
470.6112,9.914
470.7636,11.578
470.916,13
471.0684,13.898
471.2208,12.258
471.3732,9.414
471.5256,10.172
471.678,11.805
