source_id,monsoon_year,anomaly,scenario
IPSL-CM6A-LR,2004,-0.141166022916635,SSP2-4.5
IPSL-CM6A-LR,2005,-0.45866572012504,SSP2-4.5
IPSL-CM6A-LR,2006,-0.0110600108901657,SSP2-4.5
IPSL-CM6A-LR,2007,0.442065307001273,SSP2-4.5
IPSL-CM6A-LR,2008,-0.112487605710824,SSP2-4.5
IPSL-CM6A-LR,2009,0.203412739932537,SSP2-4.5
IPSL-CM6A-LR,2010,-0.297103803853194,SSP2-4.5
IPSL-CM6A-LR,2011,0.381953029334545,SSP2-4.5
IPSL-CM6A-LR,2012,-0.113810888429483,SSP2-4.5
IPSL-CM6A-LR,2013,-0.118847083548705,SSP2-4.5
IPSL-CM6A-LR,2014,0.0838234906395274,SSP2-4.5
MIROC6,1950,0.341106394570421,SSP2-4.5
MIROC6,1951,-0.121751853539759,SSP2-4.5
MIROC6,1952,-0.202185233847128,SSP2-4.5
MIROC6,1953,0.148089801714712,SSP2-4.5
MIROC6,1954,0.0355669704827752,SSP2-4.5
MIROC6,1955,0.0439564095772944,SSP2-4.5
MIROC6,1956,-0.740739881173642,SSP2-4.5
MIROC6,1957,0.227373849307,SSP2-4.5
MIROC6,1958,0.434685033669203,SSP2-4.5
MIROC6,1959,0.205039170135189,SSP2-4.5
MIROC6,1960,-0.620376545196061,SSP2-4.5
MIROC6,1961,-0.0566143696221948,SSP2-4.5
MIROC6,1962,-0.278115608719113,SSP2-4.5
MIROC6,1963,-1.30487770037905,SSP2-4.5
MIROC6,1964,0.0999993854040482,SSP2-4.5
MIROC6,1965,0.09304264519487,SSP2-4.5
MIROC6,1966,-0.0740727064782059,SSP2-4.5
MIROC6,1967,-0.0779520045131812,SSP2-4.5
MIROC6,1968,-0.37968693412394,SSP2-4.5
MIROC6,1969,0.526537706105747,SSP2-4.5
MIROC6,1970,0.282864703189218,SSP2-4.5
MIROC6,1971,0.809635897295245,SSP2-4.5
MIROC6,1972,0.0884786386884069,SSP2-4.5
MIROC6,1973,0.276144585058539,SSP2-4.5
MIROC6,1974,0.378312217000113,SSP2-4.5
MIROC6,1975,-0.192748587149469,SSP2-4.5
MIROC6,1976,-0.338685128052707,SSP2-4.5
MIROC6,1977,0.194456054500575,SSP2-4.5
MIROC6,1978,0.416135562589432,SSP2-4.5
MIROC6,1979,0.437848798981389,SSP2-4.5
MIROC6,1980,0.212283617201481,SSP2-4.5
MIROC6,1981,-0.0113941132345619,SSP2-4.5
MIROC6,1982,-1.14727345785156,SSP2-4.5
MIROC6,1983,-0.0111655805213298,SSP2-4.5
MIROC6,1984,-0.423833676066153,SSP2-4.5
MIROC6,1985,-0.304453897417419,SSP2-4.5
MIROC6,1986,0.736486079392343,SSP2-4.5
MIROC6,1987,0.676245627254755,SSP2-4.5
MIROC6,1988,-0.765751601109603,SSP2-4.5
MIROC6,1989,-0.271494034572223,SSP2-4.5
MIROC6,1990,0.0371873312708857,SSP2-4.5
MIROC6,1991,0.3885061588315,SSP2-4.5
MIROC6,1992,-0.305599370525469,SSP2-4.5
MIROC6,1993,-0.239637560946993,SSP2-4.5
MIROC6,1994,-0.499571110300809,SSP2-4.5
MIROC6,1995,-0.0857011988524179,SSP2-4.5
MIROC6,1996,0.140455207864754,SSP2-4.5
MIROC6,1997,0.335362178165373,SSP2-4.5
MIROC6,1998,0.498562777660399,SSP2-4.5
MIROC6,1999,-0.673910965980372,SSP2-4.5
MIROC6,2000,-0.255537358436957,SSP2-4.5
MIROC6,2001,0.0111130988005184,SSP2-4.5
MIROC6,2002,-0.0890951978999381,SSP2-4.5
MIROC6,2003,0.64739797584626,SSP2-4.5
MIROC6,2004,-0.626849607608272,SSP2-4.5
MIROC6,2005,0.548582026560295,SSP2-4.5
MIROC6,2006,0.181532467826566,SSP2-4.5
MIROC6,2007,0.248307010470163,SSP2-4.5
MIROC6,2008,-0.473921987801821,SSP2-4.5
MIROC6,2009,-0.172757545137959,SSP2-4.5
MIROC6,2010,0.0243708420591857,SSP2-4.5
MIROC6,2011,0.995616001516181,SSP2-4.5
MIROC6,2012,0.292363166375692,SSP2-4.5
MIROC6,2013,-0.924018422296377,SSP2-4.5
MIROC6,2014,-0.621870469131276,SSP2-4.5
MPI-ESM1-2-HR,1950,-0.0216775154579418,SSP2-4.5
MPI-ESM1-2-HR,1951,-0.0151779647646131,SSP2-4.5
MPI-ESM1-2-HR,1952,-0.0936965333869635,SSP2-4.5
MPI-ESM1-2-HR,1953,0.0847041704133844,SSP2-4.5
MPI-ESM1-2-HR,1954,0.44354997273485,SSP2-4.5
MPI-ESM1-2-HR,1955,0.249700466137292,SSP2-4.5
MPI-ESM1-2-HR,1956,-0.108472698932019,SSP2-4.5
MPI-ESM1-2-HR,1957,0.193065525392446,SSP2-4.5
MPI-ESM1-2-HR,1958,-0.060239741091267,SSP2-4.5
MPI-ESM1-2-HR,1959,-0.304206246468138,SSP2-4.5
MPI-ESM1-2-HR,1960,0.358474477308423,SSP2-4.5
MPI-ESM1-2-HR,1961,-0.107482437418792,SSP2-4.5
MPI-ESM1-2-HR,1962,-0.171158681279585,SSP2-4.5
MPI-ESM1-2-HR,1963,-0.0513695698031094,SSP2-4.5
MPI-ESM1-2-HR,1964,-0.234838184455485,SSP2-4.5
MPI-ESM1-2-HR,1965,-0.391136500782057,SSP2-4.5
MPI-ESM1-2-HR,1966,0.0816683775346085,SSP2-4.5
MPI-ESM1-2-HR,1967,0.322235003680536,SSP2-4.5
MPI-ESM1-2-HR,1968,0.241833729037075,SSP2-4.5
MPI-ESM1-2-HR,1969,0.164458355972074,SSP2-4.5
MPI-ESM1-2-HR,1970,0.0769168903107114,SSP2-4.5
MPI-ESM1-2-HR,1971,-0.398738100481477,SSP2-4.5
MPI-ESM1-2-HR,1972,-0.114188397123914,SSP2-4.5
MPI-ESM1-2-HR,1973,0.0779762372226438,SSP2-4.5
MPI-ESM1-2-HR,1974,0.467146173151942,SSP2-4.5
MPI-ESM1-2-HR,1975,0.45371132479672,SSP2-4.5
MPI-ESM1-2-HR,1976,-0.0463334722203901,SSP2-4.5
MPI-ESM1-2-HR,1977,-0.226976867685652,SSP2-4.5
MPI-ESM1-2-HR,1978,0.224740539810004,SSP2-4.5
MPI-ESM1-2-HR,1979,0.123150110363018,SSP2-4.5
MPI-ESM1-2-HR,1980,-0.239228186354949,SSP2-4.5
MPI-ESM1-2-HR,1981,0.408861906872177,SSP2-4.5
MPI-ESM1-2-HR,1982,0.153935631245874,SSP2-4.5
MPI-ESM1-2-HR,1983,-0.222319347895346,SSP2-4.5
MPI-ESM1-2-HR,1984,-0.408985121522267,SSP2-4.5
MPI-ESM1-2-HR,1985,0.140844045374644,SSP2-4.5
MPI-ESM1-2-HR,1986,-0.167357102217689,SSP2-4.5
MPI-ESM1-2-HR,1987,0.266420108053667,SSP2-4.5
MPI-ESM1-2-HR,1988,0.397572222119008,SSP2-4.5
MPI-ESM1-2-HR,1989,0.140169224172806,SSP2-4.5
MPI-ESM1-2-HR,1990,0.228490559039246,SSP2-4.5
MPI-ESM1-2-HR,1991,-0.0209277098350189,SSP2-4.5
MPI-ESM1-2-HR,1992,-0.00331070445771653,SSP2-4.5
MPI-ESM1-2-HR,1993,-0.127965202679953,SSP2-4.5
MPI-ESM1-2-HR,1994,-0.393776884246517,SSP2-4.5
MPI-ESM1-2-HR,1995,-0.377783895884502,SSP2-4.5
MPI-ESM1-2-HR,1996,0.112915895572009,SSP2-4.5
MPI-ESM1-2-HR,1997,0.537378547540627,SSP2-4.5
MPI-ESM1-2-HR,1998,-0.0663651315748448,SSP2-4.5
MPI-ESM1-2-HR,1999,-0.175547801312416,SSP2-4.5
MPI-ESM1-2-HR,2000,0.17690646391909,SSP2-4.5
MPI-ESM1-2-HR,2001,-0.273563300387917,SSP2-4.5
MPI-ESM1-2-HR,2002,-0.307690967976276,SSP2-4.5
MPI-ESM1-2-HR,2003,-0.318694380996301,SSP2-4.5
MPI-ESM1-2-HR,2004,0.479476696033702,SSP2-4.5
MPI-ESM1-2-HR,2005,0.463436027772673,SSP2-4.5
MPI-ESM1-2-HR,2006,0.0977676586345331,SSP2-4.5
MPI-ESM1-2-HR,2007,-0.139602685615392,SSP2-4.5
MPI-ESM1-2-HR,2008,-0.016254471938693,SSP2-4.5
MPI-ESM1-2-HR,2009,0.272683657327171,SSP2-4.5
MPI-ESM1-2-HR,2010,0.243129780252942,SSP2-4.5
MPI-ESM1-2-HR,2011,-0.0441263454937679,SSP2-4.5
MPI-ESM1-2-HR,2012,-0.295060373517479,SSP2-4.5
MPI-ESM1-2-HR,2013,-0.267919591636992,SSP2-4.5
MPI-ESM1-2-HR,2014,-0.101085780718172,SSP2-4.5
MPI-ESM1-2-LR,1950,-0.242351008380863,SSP2-4.5
MPI-ESM1-2-LR,1951,-0.695043682137828,SSP2-4.5
MPI-ESM1-2-LR,1952,-0.238548588572634,SSP2-4.5
MPI-ESM1-2-LR,1953,0.200392148869398,SSP2-4.5
MPI-ESM1-2-LR,1954,-0.50724413421955,SSP2-4.5
MPI-ESM1-2-LR,1955,-0.392340283883556,SSP2-4.5
MPI-ESM1-2-LR,1956,0.239617028002254,SSP2-4.5
MPI-ESM1-2-LR,1957,-0.0191584377869598,SSP2-4.5
MPI-ESM1-2-LR,1958,-0.22739192276202,SSP2-4.5
MPI-ESM1-2-LR,1959,-0.177992683810224,SSP2-4.5
MPI-ESM1-2-LR,1960,-0.642331156948223,SSP2-4.5
MPI-ESM1-2-LR,1961,-0.0596947934236107,SSP2-4.5
MPI-ESM1-2-LR,1962,0.0563522296717522,SSP2-4.5
MPI-ESM1-2-LR,1963,0.0211854384857848,SSP2-4.5
MPI-ESM1-2-LR,1964,-0.0185265968509254,SSP2-4.5
MPI-ESM1-2-LR,1965,-0.210684251256912,SSP2-4.5
MPI-ESM1-2-LR,1966,-0.34797890204742,SSP2-4.5
MPI-ESM1-2-LR,1967,0.317491087549809,SSP2-4.5
MPI-ESM1-2-LR,1968,-0.182334072920841,SSP2-4.5
MPI-ESM1-2-LR,1969,-0.0151923889373273,SSP2-4.5
MPI-ESM1-2-LR,1970,-0.107214128309197,SSP2-4.5
MPI-ESM1-2-LR,1971,0.0392120637396267,SSP2-4.5
MPI-ESM1-2-LR,1972,0.188688382746913,SSP2-4.5
MPI-ESM1-2-LR,1973,-0.363787959971052,SSP2-4.5
MPI-ESM1-2-LR,1974,-0.1576748268325,SSP2-4.5
MPI-ESM1-2-LR,1975,-0.448465396402472,SSP2-4.5
MPI-ESM1-2-LR,1976,-0.159135071510732,SSP2-4.5
MPI-ESM1-2-LR,1977,-0.321106197413831,SSP2-4.5
MPI-ESM1-2-LR,1978,0.377275562065244,SSP2-4.5
MPI-ESM1-2-LR,1979,0.35730718144574,SSP2-4.5
MPI-ESM1-2-LR,1980,-0.41792646768487,SSP2-4.5
MPI-ESM1-2-LR,1981,-0.185062642924901,SSP2-4.5
MPI-ESM1-2-LR,1982,-0.453050514948081,SSP2-4.5
MPI-ESM1-2-LR,1983,0.0813197907137899,SSP2-4.5
MPI-ESM1-2-LR,1984,-0.189236659731943,SSP2-4.5
MPI-ESM1-2-LR,1985,0.00820907512650493,SSP2-4.5
MPI-ESM1-2-LR,1986,-0.169546584098072,SSP2-4.5
MPI-ESM1-2-LR,1987,-0.344860191648294,SSP2-4.5
MPI-ESM1-2-LR,1988,0.0626862281393237,SSP2-4.5
MPI-ESM1-2-LR,1989,0.39724772024196,SSP2-4.5
MPI-ESM1-2-LR,1990,0.0853439218399388,SSP2-4.5
MPI-ESM1-2-LR,1991,-0.333283353504656,SSP2-4.5
MPI-ESM1-2-LR,1992,-0.244336652781889,SSP2-4.5
MPI-ESM1-2-LR,1993,-0.183770967819805,SSP2-4.5
MPI-ESM1-2-LR,1994,0.301254058068901,SSP2-4.5
MPI-ESM1-2-LR,1995,0.198373845585534,SSP2-4.5
MPI-ESM1-2-LR,1996,0.28681899955896,SSP2-4.5
MPI-ESM1-2-LR,1997,-0.150363043600485,SSP2-4.5
MPI-ESM1-2-LR,1998,-0.251979811423411,SSP2-4.5
MPI-ESM1-2-LR,1999,-0.0182220528620232,SSP2-4.5
MPI-ESM1-2-LR,2000,0.448030348812334,SSP2-4.5
MPI-ESM1-2-LR,2001,-0.136589483792791,SSP2-4.5
MPI-ESM1-2-LR,2002,-0.295296254918819,SSP2-4.5
MPI-ESM1-2-LR,2003,-0.023099034783419,SSP2-4.5
MPI-ESM1-2-LR,2004,-0.509267150991334,SSP2-4.5
MPI-ESM1-2-LR,2005,-0.0494230318108524,SSP2-4.5
MPI-ESM1-2-LR,2006,0.372325896320089,SSP2-4.5
MPI-ESM1-2-LR,2007,0.0328049738832448,SSP2-4.5
MPI-ESM1-2-LR,2008,-0.273556661787948,SSP2-4.5
MPI-ESM1-2-LR,2009,0.0295963730516733,SSP2-4.5
MPI-ESM1-2-LR,2010,0.607171777171424,SSP2-4.5
MPI-ESM1-2-LR,2011,0.297352094893599,SSP2-4.5
MPI-ESM1-2-LR,2012,-0.0841886041866418,SSP2-4.5
MPI-ESM1-2-LR,2013,0.0319939382549581,SSP2-4.5
MPI-ESM1-2-LR,2014,-0.512483117374087,SSP2-4.5
NorESM2-LM,1950,0.167982117092669,SSP2-4.5
NorESM2-LM,1951,-0.202855839161401,SSP2-4.5
NorESM2-LM,1952,0.499717708104531,SSP2-4.5
NorESM2-LM,1953,0.0162944850874549,SSP2-4.5
NorESM2-LM,1954,0.857240630738296,SSP2-4.5
NorESM2-LM,1955,-0.222722814941245,SSP2-4.5
NorESM2-LM,1956,0.0328580742826401,SSP2-4.5
NorESM2-LM,1957,0.327300924279428,SSP2-4.5
NorESM2-LM,1958,0.952621566072631,SSP2-4.5
NorESM2-LM,1959,-0.216985762139798,SSP2-4.5
NorESM2-LM,1960,0.192551822575186,SSP2-4.5
NorESM2-LM,1961,0.679822310099938,SSP2-4.5
NorESM2-LM,1962,-0.440507630940092,SSP2-4.5
NorESM2-LM,1963,-0.1918156674138,SSP2-4.5
NorESM2-LM,1964,-0.420745482100317,SSP2-4.5
NorESM2-LM,1965,0.0376638217467873,SSP2-4.5
NorESM2-LM,1966,-0.951546151741647,SSP2-4.5
NorESM2-LM,1967,0.603582257137874,SSP2-4.5
NorESM2-LM,1968,0.334377379770362,SSP2-4.5
NorESM2-LM,1969,1.31671159835995,SSP2-4.5
NorESM2-LM,1970,0.142995125281249,SSP2-4.5
NorESM2-LM,1971,-0.29513071285108,SSP2-4.5
NorESM2-LM,1972,0.571474131280612,SSP2-4.5
NorESM2-LM,1973,0.335878706842812,SSP2-4.5
NorESM2-LM,1974,0.636855960496274,SSP2-4.5
NorESM2-LM,1975,0.343220022008028,SSP2-4.5
NorESM2-LM,1976,1.00238708649788,SSP2-4.5
NorESM2-LM,1977,0.493124507249015,SSP2-4.5
NorESM2-LM,1978,-0.178073966154294,SSP2-4.5
NorESM2-LM,1979,0.315204823473877,SSP2-4.5
NorESM2-LM,1980,0.953062844489505,SSP2-4.5
NorESM2-LM,1981,0.13559877903006,SSP2-4.5
NorESM2-LM,1982,0.0903497065472476,SSP2-4.5
NorESM2-LM,1983,-0.207461424262535,SSP2-4.5
NorESM2-LM,1984,-0.0574227471702367,SSP2-4.5
NorESM2-LM,1985,0.834201542944952,SSP2-4.5
NorESM2-LM,1986,0.230942028306072,SSP2-4.5
NorESM2-LM,1987,0.660833276574882,SSP2-4.5
NorESM2-LM,1988,-0.049928138465857,SSP2-4.5
NorESM2-LM,1989,0.313891800132206,SSP2-4.5
NorESM2-LM,1990,0.398135332941753,SSP2-4.5
NorESM2-LM,1991,0.00423169663287348,SSP2-4.5
NorESM2-LM,1992,-0.376909882733695,SSP2-4.5
NorESM2-LM,1993,0.0553165213521663,SSP2-4.5
NorESM2-LM,1994,0.48120766966335,SSP2-4.5
NorESM2-LM,1995,-0.122357652657277,SSP2-4.5
NorESM2-LM,1996,0.0405358330165373,SSP2-4.5
NorESM2-LM,1997,-0.267565765787645,SSP2-4.5
NorESM2-LM,1998,0.53436146809318,SSP2-4.5
NorESM2-LM,1999,0.383370624471905,SSP2-4.5
NorESM2-LM,2000,0.00552927511545853,SSP2-4.5
NorESM2-LM,2001,-0.624053459864316,SSP2-4.5
NorESM2-LM,2002,0.126722767448032,SSP2-4.5
NorESM2-LM,2003,-0.0302565044131291,SSP2-4.5
NorESM2-LM,2004,0.318036836485948,SSP2-4.5
NorESM2-LM,2005,-0.669506424186026,SSP2-4.5
NorESM2-LM,2006,0.781219792349656,SSP2-4.5
NorESM2-LM,2007,-0.33463536988082,SSP2-4.5
NorESM2-LM,2008,-0.281101387845814,SSP2-4.5
NorESM2-LM,2009,-0.330600804785692,SSP2-4.5
NorESM2-LM,2010,-0.211996869974659,SSP2-4.5
NorESM2-LM,2011,0.0115272028042952,SSP2-4.5
NorESM2-LM,2012,0.254760758112497,SSP2-4.5
NorESM2-LM,2013,0.364917783605512,SSP2-4.5
NorESM2-LM,2014,0.0510918978923582,SSP2-4.5
NorESM2-MM,1950,0.732484965793119,SSP2-4.5
NorESM2-MM,1951,-0.419880307606134,SSP2-4.5
NorESM2-MM,1952,0.348036741095815,SSP2-4.5
NorESM2-MM,1953,-0.338414964475074,SSP2-4.5
NorESM2-MM,1954,-0.294675256403223,SSP2-4.5
NorESM2-MM,1955,-0.228207573655141,SSP2-4.5
NorESM2-MM,1956,0.166593042703239,SSP2-4.5
NorESM2-MM,1957,0.297637163500829,SSP2-4.5
NorESM2-MM,1958,0.408035665625071,SSP2-4.5
NorESM2-MM,1959,0.150606931431476,SSP2-4.5
NorESM2-MM,1960,0.213308123290274,SSP2-4.5
NorESM2-MM,1961,-0.103478651405854,SSP2-4.5
NorESM2-MM,1962,-0.305295740131185,SSP2-4.5
NorESM2-MM,1963,0.201920800191812,SSP2-4.5
NorESM2-MM,1964,0.152619557451473,SSP2-4.5
NorESM2-MM,1965,0.163521175692647,SSP2-4.5
NorESM2-MM,1966,-0.469543229397431,SSP2-4.5
NorESM2-MM,1967,-0.289959807980946,SSP2-4.5
NorESM2-MM,1968,0.391791248668702,SSP2-4.5
NorESM2-MM,1969,-0.353217834499954,SSP2-4.5
NorESM2-MM,1970,0.252620568309707,SSP2-4.5
NorESM2-MM,1971,0.635455849591252,SSP2-4.5
NorESM2-MM,1972,-0.148603959570339,SSP2-4.5
NorESM2-MM,1973,-0.558549374495923,SSP2-4.5
NorESM2-MM,1974,-0.412684474539409,SSP2-4.5
NorESM2-MM,1975,-0.165527527388045,SSP2-4.5
NorESM2-MM,1976,-0.224728681910993,SSP2-4.5
NorESM2-MM,1977,0.16560357028201,SSP2-4.5
NorESM2-MM,1978,-0.439587409363215,SSP2-4.5
NorESM2-MM,1979,-0.102335485422835,SSP2-4.5
NorESM2-MM,1980,0.203070363999896,SSP2-4.5
NorESM2-MM,1981,0.0410731458230953,SSP2-4.5
NorESM2-MM,1982,-0.120516551289811,SSP2-4.5
NorESM2-MM,1983,-0.138515169494895,SSP2-4.5
NorESM2-MM,1984,0.403996621638568,SSP2-4.5
NorESM2-MM,1985,0.536796051613613,SSP2-4.5
NorESM2-MM,1986,-0.120883239081817,SSP2-4.5
NorESM2-MM,1987,0.741860580325054,SSP2-4.5
NorESM2-MM,1988,-0.135154364541398,SSP2-4.5
NorESM2-MM,1989,0.219533480467407,SSP2-4.5
NorESM2-MM,1990,-0.524822276890629,SSP2-4.5
NorESM2-MM,1991,0.0721702846211003,SSP2-4.5
NorESM2-MM,1992,0.266533918994605,SSP2-4.5
NorESM2-MM,1993,0.116072960353294,SSP2-4.5
NorESM2-MM,1994,0.224169554550327,SSP2-4.5
NorESM2-MM,1995,-0.379220669729945,SSP2-4.5
NorESM2-MM,1996,-0.428928954264769,SSP2-4.5
NorESM2-MM,1997,0.110162092803865,SSP2-4.5
NorESM2-MM,1998,0.748915718653526,SSP2-4.5
NorESM2-MM,1999,0.620862357023951,SSP2-4.5
NorESM2-MM,2000,0.532400353986015,SSP2-4.5
NorESM2-MM,2001,0.082711444785843,SSP2-4.5
NorESM2-MM,2002,0.41850336104586,SSP2-4.5
NorESM2-MM,2003,-0.0954635299521085,SSP2-4.5
NorESM2-MM,2004,-0.200522124711105,SSP2-4.5
NorESM2-MM,2005,-0.731928075372411,SSP2-4.5
NorESM2-MM,2006,0.242432544652386,SSP2-4.5
NorESM2-MM,2007,-0.50183765077008,SSP2-4.5
NorESM2-MM,2008,0.636408509516779,SSP2-4.5
NorESM2-MM,2009,-0.803883038579308,SSP2-4.5
NorESM2-MM,2010,-0.521822708344392,SSP2-4.5
NorESM2-MM,2011,-0.0982199416056848,SSP2-4.5
NorESM2-MM,2012,0.100829040721272,SSP2-4.5
NorESM2-MM,2013,0.05889456989261,SSP2-4.5
NorESM2-MM,2014,0.209706700247707,SSP2-4.5
UKESM1-0-LL,1950,0.00934845159329623,SSP2-4.5
UKESM1-0-LL,1951,0.137651221183535,SSP2-4.5
UKESM1-0-LL,1952,-0.464684545866332,SSP2-4.5
UKESM1-0-LL,1953,-0.168952779507586,SSP2-4.5
UKESM1-0-LL,1954,-0.359682663066266,SSP2-4.5
UKESM1-0-LL,1955,0.406269088910758,SSP2-4.5
UKESM1-0-LL,1956,0.194705054683413,SSP2-4.5
UKESM1-0-LL,1957,-0.0529856927564749,SSP2-4.5
UKESM1-0-LL,1958,-0.0593466685429127,SSP2-4.5
UKESM1-0-LL,1959,0.702006735104224,SSP2-4.5
UKESM1-0-LL,1960,0.00175467130589269,SSP2-4.5
UKESM1-0-LL,1961,-0.0750196327523849,SSP2-4.5
UKESM1-0-LL,1962,-0.147498170666097,SSP2-4.5
UKESM1-0-LL,1963,0.124237785041342,SSP2-4.5
UKESM1-0-LL,1964,0.224776417101357,SSP2-4.5
UKESM1-0-LL,1965,-0.126421063727831,SSP2-4.5
UKESM1-0-LL,1966,-0.306682956884216,SSP2-4.5
UKESM1-0-LL,1967,0.209646889422935,SSP2-4.5
UKESM1-0-LL,1968,-0.334188625629363,SSP2-4.5
UKESM1-0-LL,1969,-0.389406301326357,SSP2-4.5
UKESM1-0-LL,1970,-0.529593998917882,SSP2-4.5
UKESM1-0-LL,1971,-0.372920123755879,SSP2-4.5
UKESM1-0-LL,1972,-0.0124212704807523,SSP2-4.5
UKESM1-0-LL,1973,-0.358310133719881,SSP2-4.5
UKESM1-0-LL,1974,-0.195572754395617,SSP2-4.5
UKESM1-0-LL,1975,-0.600964172323732,SSP2-4.5
UKESM1-0-LL,1976,-0.188913370210292,SSP2-4.5
UKESM1-0-LL,1977,0.0785725593359503,SSP2-4.5
UKESM1-0-LL,1978,0.0111606131054773,SSP2-4.5
UKESM1-0-LL,1979,-0.0970019075292621,SSP2-4.5
UKESM1-0-LL,1980,0.130636903148033,SSP2-4.5
UKESM1-0-LL,1981,-0.38399985325501,SSP2-4.5
UKESM1-0-LL,1982,-0.573415479323717,SSP2-4.5
UKESM1-0-LL,1983,-0.488908829267761,SSP2-4.5
UKESM1-0-LL,1984,-0.241214701223136,SSP2-4.5
UKESM1-0-LL,1985,0.388127332950824,SSP2-4.5
UKESM1-0-LL,1986,-0.274019115839844,SSP2-4.5
UKESM1-0-LL,1987,-0.472576449685571,SSP2-4.5
UKESM1-0-LL,1988,0.401973273010694,SSP2-4.5
UKESM1-0-LL,1989,-0.0787912117478062,SSP2-4.5
UKESM1-0-LL,1990,-0.272731418899642,SSP2-4.5
UKESM1-0-LL,1991,0.787032850842882,SSP2-4.5
UKESM1-0-LL,1992,0.338231026809185,SSP2-4.5
UKESM1-0-LL,1993,0.658112605390642,SSP2-4.5
UKESM1-0-LL,1994,-0.382161074603593,SSP2-4.5
UKESM1-0-LL,1995,0.199610310743211,SSP2-4.5
UKESM1-0-LL,1996,-0.331617392956756,SSP2-4.5
UKESM1-0-LL,1997,-0.102575169815391,SSP2-4.5
UKESM1-0-LL,1998,-0.829471716832528,SSP2-4.5
UKESM1-0-LL,1999,0.521532222478687,SSP2-4.5
UKESM1-0-LL,2000,0.141281609362769,SSP2-4.5
UKESM1-0-LL,2001,0.295671475435737,SSP2-4.5
UKESM1-0-LL,2002,-0.444181986802218,SSP2-4.5
UKESM1-0-LL,2003,0.477216702684435,SSP2-4.5
UKESM1-0-LL,2004,-0.215255682700503,SSP2-4.5
UKESM1-0-LL,2005,-0.241519943230967,SSP2-4.5
UKESM1-0-LL,2006,0.331297975879112,SSP2-4.5
UKESM1-0-LL,2007,0.192500462465714,SSP2-4.5
UKESM1-0-LL,2008,-0.108459581895054,SSP2-4.5
UKESM1-0-LL,2009,-0.455026404081413,SSP2-4.5
UKESM1-0-LL,2010,-0.0487307846390812,SSP2-4.5
UKESM1-0-LL,2011,0.480775270744429,SSP2-4.5
UKESM1-0-LL,2012,0.396436694401146,SSP2-4.5
UKESM1-0-LL,2013,-0.0291315917045036,SSP2-4.5
UKESM1-0-LL,2014,-0.230352469536819,SSP2-4.5
AWI-CM-1-1-MR,2015,0.279609594340827,SSP2-4.5
AWI-CM-1-1-MR,2016,-0.148818108428635,SSP2-4.5
AWI-CM-1-1-MR,2017,0.0213994914614004,SSP2-4.5
AWI-CM-1-1-MR,2018,-0.370543230367804,SSP2-4.5
AWI-CM-1-1-MR,2019,0.0785341522645633,SSP2-4.5
AWI-CM-1-1-MR,2020,0.230763986803679,SSP2-4.5
AWI-CM-1-1-MR,2021,0.338479794845265,SSP2-4.5
AWI-CM-1-1-MR,2022,0.167623924436862,SSP2-4.5
AWI-CM-1-1-MR,2023,-0.54348503549403,SSP2-4.5
AWI-CM-1-1-MR,2024,-0.159163145390866,SSP2-4.5
AWI-CM-1-1-MR,2025,0.295709318707644,SSP2-4.5
AWI-CM-1-1-MR,2026,-0.138706592462233,SSP2-4.5
AWI-CM-1-1-MR,2027,0.297721300488289,SSP2-4.5
AWI-CM-1-1-MR,2028,0.337416982686081,SSP2-4.5
AWI-CM-1-1-MR,2029,-0.0226922608846625,SSP2-4.5
AWI-CM-1-1-MR,2030,0.184648192886187,SSP2-4.5
AWI-CM-1-1-MR,2031,-0.259071220718426,SSP2-4.5
AWI-CM-1-1-MR,2032,-0.11998259356801,SSP2-4.5
AWI-CM-1-1-MR,2033,0.0214559268123173,SSP2-4.5
AWI-CM-1-1-MR,2034,0.587273090819097,SSP2-4.5
AWI-CM-1-1-MR,2035,0.256220178890969,SSP2-4.5
AWI-CM-1-1-MR,2036,0.0515927616438952,SSP2-4.5
AWI-CM-1-1-MR,2037,-0.176591410456639,SSP2-4.5
AWI-CM-1-1-MR,2038,0.232457709678384,SSP2-4.5
AWI-CM-1-1-MR,2039,-0.209960848839973,SSP2-4.5
AWI-CM-1-1-MR,2040,0.135268098286765,SSP2-4.5
AWI-CM-1-1-MR,2041,0.151968032985075,SSP2-4.5
AWI-CM-1-1-MR,2042,0.050659478175676,SSP2-4.5
AWI-CM-1-1-MR,2043,0.433873400240804,SSP2-4.5
AWI-CM-1-1-MR,2044,-0.00443527462348925,SSP2-4.5
AWI-CM-1-1-MR,2045,-0.459809337360298,SSP2-4.5
AWI-CM-1-1-MR,2046,0.0305820952133076,SSP2-4.5
AWI-CM-1-1-MR,2047,0.449624899346444,SSP2-4.5
AWI-CM-1-1-MR,2048,0.293968951812368,SSP2-4.5
AWI-CM-1-1-MR,2049,0.155009333411352,SSP2-4.5
AWI-CM-1-1-MR,2050,-0.207879084230936,SSP2-4.5
AWI-CM-1-1-MR,2051,-0.0658743940186679,SSP2-4.5
AWI-CM-1-1-MR,2052,-0.0658932239513583,SSP2-4.5
AWI-CM-1-1-MR,2053,0.482688574795032,SSP2-4.5
AWI-CM-1-1-MR,2054,0.172897443175333,SSP2-4.5
AWI-CM-1-1-MR,2055,-0.319166446122592,SSP2-4.5
